id,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,instant_bookable,cancellation_policy,host_active,phone,email,id_verification,review,photo,socials,others,air_con,wifi,washer,essentials,kitchen,hangers,iron,tv,hair_dryer,shampoo,laptop_workspace,elevator,dryer,hot_water,bedroom_lock,pool,refrigerator,long_term_stays,gym,microwave,bedrooms_per_accommodates
9269637,0,13,0,Kallang,Central Region,1.31017,103.87394,1,Townhouse,Private room,8,1.0,1.0,8.0,Real Bed,5.545177444479562,0.0,0.0,1,0.0,2,90,0,strict_14_with_grace_period,1597.0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.125
9269848,0,13,0,Kallang,Central Region,1.30988,103.87346,1,Townhouse,Private room,7,1.0,1.0,7.0,Real Bed,5.4116460518550396,0.0,0.0,1,0.0,2,90,0,strict_14_with_grace_period,1597.0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.14285714285714285
9269981,0,13,0,Kallang,Central Region,1.31108,103.8741,1,Townhouse,Private room,16,8.0,1.0,16.0,Real Bed,5.768320995793772,0.0,0.0,1,0.0,2,85,0,strict_14_with_grace_period,1597.0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0625
9281075,0,1,0,Jurong West,West Region,1.34895,103.72199,0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3.912023005428146,150.0,40.0,2,0.0,180,3,0,moderate,1576.0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1.0
9282668,0,5,0,Sembawang,North Region,1.4415200000000001,103.82242,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.343805421853684,0.0,70.0,1,77.0,7,90,1,strict_14_with_grace_period,1728.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5
9283072,0,5,0,Sembawang,North Region,1.44167,103.82415,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3.9889840465642745,0.0,70.0,1,70.0,7,90,0,strict_14_with_grace_period,1728.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
9320962,1,1,1,Bedok,East Region,1.3110600000000001,103.93683,1,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,4.204692619390966,150.0,0.0,1,20.0,3,64,0,strict_14_with_grace_period,1891.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0.5
9321841,0,5,1,Kallang,Central Region,1.3152,103.85925999999999,1,Hostel,Hotel room,6,4.0,1.0,6.0,Real Bed,3.332204510175204,0.0,0.0,1,26.0,1,86,1,strict_14_with_grace_period,2252.0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.16666666666666666
9322393,0,1,0,Bukit Timah,Central Region,1.34762,103.79029,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,4.48863636973214,0.0,0.0,1,0.0,1,0,0,flexible,1615.0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1.0
9333764,0,1,0,Ang Mo Kio,North-East Region,1.37424,103.84058,1,Apartment,Shared room,1,1.0,1.0,1.0,Airbed,3.2188758248682006,0.0,0.0,1,0.0,1,0,0,moderate,2116.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0
9336010,0,1,1,Orchard,Central Region,1.30406,103.83364,0,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,6.678342114654332,200.0,50.0,4,0.0,5,89,0,moderate,2963.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5
9336337,0,1,0,River Valley,Central Region,1.29702,103.83046,1,Apartment,Entire home/apt,4,3.0,3.0,2.0,Real Bed,5.298317366548036,0.0,0.0,1,0.0,1,0,0,flexible,1572.0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.75
9337650,0,1,0,Kallang,Central Region,1.31722,103.85069,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,4.912654885736052,0.0,0.0,1,0.0,2,0,0,moderate,1573.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.5
9338441,0,1,1,Downtown Core,Central Region,1.27399,103.84339,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.634728988229636,0.0,0.0,1,0.0,1,0,0,flexible,2720.0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.5
9351647,0,0,0,Bukit Batok,West Region,1.3522,103.75388000000001,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.477336814478207,0.0,0.0,1,15.0,1,90,1,strict_14_with_grace_period,1582.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.5
9353629,0,1,1,Singapore River,Central Region,1.2901,103.83917,1,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,4.634728988229636,0.0,45.0,1,0.0,7,0,0,strict_14_with_grace_period,1914.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.3333333333333333
9358969,0,5,1,Kallang,Central Region,1.3152,103.85925999999999,1,Hostel,Hotel room,8,4.0,1.0,8.0,Real Bed,3.091042453358316,0.0,0.0,1,20.0,1,85,1,strict_14_with_grace_period,2252.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.125
9359194,0,5,1,Kallang,Central Region,1.3152,103.85925999999999,1,Hostel,Hotel room,8,4.0,1.0,8.0,Real Bed,5.19295685089021,0.0,8.0,8,20.0,1,82,1,strict_14_with_grace_period,2252.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.125
9377436,0,1,0,Rochor,Central Region,1.29931,103.85063000000001,1,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,4.61512051684126,0.0,0.0,1,0.0,3,0,0,flexible,1603.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0.5
9379068,0,1,0,Bedok,East Region,1.31907,103.90616,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,3.912023005428146,0.0,0.0,1,0.0,1,0,0,flexible,1795.0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1.0
9381814,0,1,0,Bedok,East Region,1.32654,103.91291,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.0106352940962555,300.0,40.0,1,0.0,2,0,0,moderate,1570.0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.5
9391037,0,5,1,Kallang,Central Region,1.3152,103.85925999999999,1,Hostel,Hotel room,6,4.0,1.0,6.0,Real Bed,4.787491742782046,0.0,8.0,1,0.0,1,90,1,strict_14_with_grace_period,2252.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.16666666666666666
9395765,0,1,0,Rochor,Central Region,1.3032,103.84799,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4.61512051684126,200.0,0.0,2,80.0,5,0,1,flexible,1569.0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5
9397355,0,75,0,Outram,Central Region,1.28393,103.84335,1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,3.871201010907891,0.0,15.0,1,10.0,90,90,1,strict_14_with_grace_period,2351.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1.0
9398808,0,1,0,Bukit Merah,Central Region,1.28455,103.83312,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.707110264748875,500.0,0.0,1,0.0,30,90,0,strict_14_with_grace_period,1604.0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5
9402064,0,1,1,Pasir Ris,East Region,1.37544,103.95919,1,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,4.382026634673881,200.0,20.0,1,0.0,180,57,0,strict_14_with_grace_period,1569.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.5
9416569,0,46,0,Downtown Core,Central Region,1.27999,103.85313000000001,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,4.867534450455582,150.0,100.0,1,0.0,60,89,0,strict_14_with_grace_period,1758.0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1.0
9416695,1,2,0,Jurong East,West Region,1.34142,103.73525,1,Condominium,Private room,3,1.0,1.0,3.0,Real Bed,3.9889840465642745,0.0,10.0,1,20.0,2,86,0,strict_14_with_grace_period,1568.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0.3333333333333333
9436273,0,1,1,Bukit Merah,Central Region,1.29108,103.83077,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.248495242049359,135.0,20.0,1,0.0,2,0,0,flexible,1660.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.5
9459389,0,2,0,Woodlands,North Region,1.45287,103.78725,1,House,Private room,2,2.0,1.0,1.0,Real Bed,4.553876891600541,0.0,30.0,2,20.0,1,90,1,strict_14_with_grace_period,1573.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.5
9464059,0,13,0,Kallang,Central Region,1.31609,103.85444,0,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,4.248495242049359,0.0,10.0,1,0.0,2,61,0,strict_14_with_grace_period,1579.0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0.5
9464676,0,2,1,Bishan,Central Region,1.35885,103.84418000000001,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.382026634673881,0.0,0.0,15,0.0,2,0,1,strict_14_with_grace_period,1948.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0.5
9476931,0,1,1,Hougang,North-East Region,1.37576,103.90349,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4.0943445622221,200.0,0.0,1,15.0,180,0,0,strict_14_with_grace_period,2675.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.5
9478206,0,2,1,Geylang,Central Region,1.31235,103.87689,0,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4.584967478670572,140.0,28.0,1,0.0,1,0,0,flexible,1821.0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0.3333333333333333
9480279,0,1,0,Geylang,Central Region,1.30999,103.88591,1,Apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,5.181783550292085,0.0,0.0,1,0.0,190,90,0,flexible,1564.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5
9506967,0,0,1,Orchard,Central Region,1.30418,103.83449,1,Apartment,Entire home/apt,12,2.0,2.0,4.0,Real Bed,5.634789603169249,0.0,0.0,6,20.0,1,51,0,moderate,2540.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0.16666666666666666
9513005,0,2,0,Kallang,Central Region,1.31913,103.86103,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.23410650459726,0.0,0.0,2,37.0,3,88,0,strict_14_with_grace_period,1686.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0.5
9519477,0,1,1,Downtown Core,Central Region,1.27548,103.84517,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5.389071729816501,500.0,0.0,1,0.0,3,0,0,moderate,2835.0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.3333333333333333
9520655,0,1,1,Geylang,Central Region,1.31123,103.88521,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,5.043425116919247,0.0,22.0,1,0.0,2,0,0,moderate,1921.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0.25
9532339,0,2,1,Bishan,Central Region,1.35904,103.84735,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.442651256490317,0.0,0.0,15,0.0,7,0,1,flexible,1948.0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0.5
9532788,0,9,0,Outram,Central Region,1.28329,103.84251,0,Condominium,Private room,1,2.0,1.0,0.0,Real Bed,4.477336814478207,0.0,0.0,1,15.0,3,81,1,strict_14_with_grace_period,1562.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0
9551814,0,1,1,Pasir Ris,East Region,1.3563399999999999,103.9675,1,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,4.787491742782046,0.0,50.0,2,30.0,365,0,0,moderate,2746.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.3333333333333333
9552806,0,1,0,Tanglin,Central Region,1.2942200000000001,103.82911,1,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,4.997212273764115,500.0,50.0,2,50.0,7,88,0,moderate,1560.0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0.3333333333333333
9555530,0,1,1,Mandai,North Region,1.42571,103.82591,0,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,3.6888794541139363,0.0,0.0,1,0.0,30,90,0,moderate,1584.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1.0
9563744,0,7,0,Bukit Timah,Central Region,1.3160399999999999,103.78135999999999,1,House,Private room,2,1.0,1.0,1.0,Real Bed,4.189654742026425,0.0,20.0,2,20.0,3,49,1,strict_14_with_grace_period,2630.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0.5
9565472,0,0,1,Bukit Merah,Central Region,1.2833299999999999,103.83126999999999,1,Loft,Entire home/apt,3,1.0,1.0,1.0,Real Bed,5.147494476813453,362.0,54.0,1,0.0,3,3,0,flexible,2368.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.3333333333333333
9565545,0,1,1,Bedok,East Region,1.31124,103.93764,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.007333185232471,0.0,0.0,1,0.0,1,0,0,flexible,1635.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0.5
9565658,0,1,0,Outram,Central Region,1.28582,103.84274,1,Apartment,Private room,3,1.5,1.0,0.0,Real Bed,4.941642422609304,0.0,25.0,2,30.0,1,90,0,flexible,1934.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.3333333333333333
9567575,0,1,0,Orchard,Central Region,1.30471,103.82582,1,Condominium,Private room,1,3.0,3.0,3.0,Real Bed,4.23410650459726,0.0,0.0,1,0.0,90,89,0,flexible,1724.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,3.0
9571325,0,1,0,River Valley,Central Region,1.30388,103.82985,0,Apartment,Entire home/apt,5,2.5,3.0,4.0,Real Bed,6.163314804034641,800.0,0.0,1,0.0,3,0,0,strict_14_with_grace_period,1559.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.6
9579252,0,2,0,Bedok,East Region,1.33305,103.90698,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3.912023005428146,0.0,0.0,1,0.0,1,0,0,moderate,1579.0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5
9579446,0,2,0,Bedok,East Region,1.33124,103.90621,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3.713572066704308,0.0,0.0,1,10.0,1,0,1,flexible,1579.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
9580133,0,1,0,Clementi,West Region,1.32103,103.76504,1,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,4.127134385045092,0.0,10.0,1,10.0,1,0,0,flexible,1558.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.5
9584573,0,1,1,Punggol,North-East Region,1.40529,103.90132,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,3.5553480614894135,140.0,60.0,1,0.0,28,58,0,flexible,2656.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
9619878,0,1,0,Tanglin,Central Region,1.3205200000000001,103.82245999999999,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3.912023005428146,200.0,30.0,1,30.0,3,0,0,strict_14_with_grace_period,2269.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0.5
9635192,0,9,0,Outram,Central Region,1.28471,103.8436,1,Apartment,Private room,1,3.0,1.0,0.0,Real Bed,4.07753744390572,0.0,0.0,1,0.0,3,90,1,strict_14_with_grace_period,1562.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1.0
9637324,0,13,0,Queenstown,Central Region,1.29211,103.80713,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4.976733742420574,500.0,0.0,1,0.0,3,0,1,moderate,1640.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0.5
9637478,0,5,0,Downtown Core,Central Region,1.28778,103.85047,1,Hostel,Shared room,2,4.0,1.0,1.0,Real Bed,4.343805421853684,0.0,0.0,1,0.0,1,90,0,strict_14_with_grace_period,1603.0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0.5
9637729,0,13,0,Queenstown,Central Region,1.29049,103.8066,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,5.0689042022202315,500.0,0.0,1,0.0,5,0,0,moderate,1640.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0.6666666666666666
9654411,0,1,1,Jurong West,West Region,1.3426799999999999,103.69931,0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3.7612001156935624,0.0,20.0,1,15.0,1,0,0,strict_14_with_grace_period,1554.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1.0
9667448,0,1,0,Tampines,East Region,1.3471799999999998,103.92758,1,Condominium,Private room,2,1.0,1.0,0.0,Real Bed,3.912023005428146,137.0,30.0,1,10.0,30,78,0,moderate,2566.0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.5
9669437,0,1,0,Queenstown,Central Region,1.2882,103.7925,1,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,3.2188758248682006,0.0,0.0,1,0.0,1,0,0,flexible,1553.0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1.0
9669634,0,1,1,Bedok,East Region,1.3166,103.90930999999999,1,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,4.700480365792417,0.0,0.0,1,0.0,1,0,0,flexible,2398.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5
9685415,0,2,0,Kallang,Central Region,1.3165,103.85179000000001,1,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,4.0943445622221,0.0,0.0,1,0.0,1,0,0,flexible,2070.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5
9685528,0,1,1,Queenstown,Central Region,1.28681,103.79330999999999,0,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,3.912023005428146,0.0,20.0,1,0.0,1,0,0,flexible,1753.0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.5
9693176,0,2,0,Woodlands,North Region,1.4525,103.78921,1,Bungalow,Private room,5,2.0,1.0,1.0,Real Bed,4.90527477843843,200.0,50.0,4,25.0,1,90,1,strict_14_with_grace_period,1573.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.2
9696725,1,3,0,Choa Chu Kang,West Region,1.38077,103.75995999999999,0,Loft,Entire home/apt,6,1.0,1.0,3.0,Real Bed,5.545177444479562,0.0,120.0,3,0.0,2,90,1,strict_14_with_grace_period,1552.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.16666666666666666
9699851,0,3,1,Geylang,Central Region,1.31636,103.8809,0,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,4.31748811353631,0.0,20.0,1,0.0,1,0,0,strict_14_with_grace_period,1697.0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0.3333333333333333
9702984,0,1,1,River Valley,Central Region,1.29836,103.83529,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.442651256490317,0.0,30.0,1,0.0,1,0,0,flexible,2175.0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0.5
9716208,1,7,0,Kallang,Central Region,1.3115299999999999,103.85984,1,Other,Shared room,1,1.0,1.0,1.0,Real Bed,3.5553480614894135,0.0,0.0,1,0.0,1,84,0,flexible,1551.0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0
9717005,1,5,0,Novena,Central Region,1.32158,103.85341,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.382026634673881,0.0,20.0,1,10.0,30,53,1,flexible,2442.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
9717769,0,1,1,Bedok,East Region,1.33075,103.94238,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.382026634673881,0.0,20.0,1,0.0,2,0,0,flexible,1709.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5
9718911,1,45,0,Orchard,Central Region,1.30364,103.83507,1,Apartment,Entire home/apt,6,2.0,2.0,5.0,Real Bed,5.768320995793772,200.0,50.0,5,40.0,2,27,0,strict_14_with_grace_period,2372.0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0.3333333333333333
9738754,0,1,1,Downtown Core,Central Region,1.27861,103.85141999999999,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,5.752572638825633,0.0,140.0,1,0.0,1,0,0,moderate,2776.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5
9738917,1,7,0,Kallang,Central Region,1.31169,103.86033,1,Other,Shared room,2,5.0,1.0,2.0,Real Bed,4.248495242049359,0.0,0.0,1,0.0,1,90,0,moderate,1551.0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.5
9746208,0,9,0,Outram,Central Region,1.28294,103.84387,1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,4.477336814478207,0.0,0.0,1,20.0,2,87,1,strict_14_with_grace_period,1562.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1.0
9760045,0,13,0,Queenstown,Central Region,1.2924,103.80660999999999,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,5.0238805208462765,500.0,0.0,1,0.0,5,0,0,moderate,1640.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0.6666666666666666
9763409,0,1,1,Bukit Merah,Central Region,1.2833700000000001,103.82942,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.0106352940962555,150.0,50.0,1,0.0,3,0,0,strict_14_with_grace_period,1811.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.5
9766212,0,1,1,Tanglin,Central Region,1.31374,103.80672,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,5.521460917862246,500.0,0.0,1,0.0,2,0,0,strict_14_with_grace_period,2377.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0.5
9776604,0,6,1,Woodlands,North Region,1.4299899999999999,103.78503,0,Condominium,Entire home/apt,6,3.0,3.0,6.0,Real Bed,6.035481432524756,6990.0,419.0,1,69.0,7,90,0,strict_14_with_grace_period,1573.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0.5
9778024,0,2,0,Geylang,Central Region,1.3134,103.87929,1,Apartment,Entire home/apt,13,2.0,4.0,13.0,Real Bed,5.480638923341991,500.0,100.0,8,20.0,2,58,0,strict_14_with_grace_period,1867.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.3076923076923077
9802857,1,1,1,Downtown Core,Central Region,1.27655,103.84517,1,Condominium,Entire home/apt,10,2.0,2.0,8.0,Real Bed,6.1070228877422545,250.0,120.0,6,50.0,1,66,1,strict_14_with_grace_period,2048.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.2
9811834,0,1,0,Bukit Merah,Central Region,1.28025,103.82337,0,Apartment,Private room,3,1.0,1.0,3.0,Real Bed,4.48863636973214,0.0,0.0,1,0.0,90,89,1,flexible,1589.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
